ticket_id,created_at,priority,text,label
TKT25080800288,2025-08-08T12:21,P2,Request access to shared folder and group membership update.,access_request
TKT25072300289,2025-07-23T11:08,P2,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25070200290,2025-07-02T06:54,P3,"Multiple failed attempts, please unlock and reset credentials. urgent",password_reset
TKT25071300291,2025-07-13T21:29,P4,New starter needs access to finance application and mailbox. after update,access_request
TKT25060400292,2025-06-04T07:12,P4,VPN connection drops repeatedly after connecting.,vpn_issue
TKT25060700293,2025-06-07T10:05,P3,Request access to shared folder and group membership update. during shift change,access_request
TKT25072200294,2025-07-22T20:50,P4,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25071700295,2025-07-17T04:45,P3,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25061600296,2025-06-16T02:37,P3,Request access to shared folder and group membership update. ASAP,access_request
TKT25081500297,2025-08-15T08:38,P3,Request access to shared folder and group membership update. impacting multiple users,access_request
TKT25080400298,2025-08-04T12:55,P1,"Laptop will not boot, blinking power light and no display.",hardware_fault
TKT25061000299,2025-06-10T21:41,P2,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25061400300,2025-06-14T05:59,P3,Packet loss and high latency reported across region.,network_outage
TKT25080200301,2025-08-02T10:45,P3,"Suspicious login detected from unknown location, please investigate.",security_alert
TKT25070100302,2025-07-01T11:15,P3,Request access to shared folder and group membership update. urgent,access_request
TKT25082800303,2025-08-28T17:23,P3,"Emails are delayed, users report messages stuck in outbox.",email_issue
TKT25082400304,2025-08-24T02:09,P3,Device overheating and shutting down under load. please help,hardware_fault
TKT25060700305,2025-06-07T05:36,P3,Device overheating and shutting down under load. ASAP,hardware_fault
TKT25080900306,2025-08-09T21:24,P4,"Laptop will not boot, blinking power light and no display. after update",hardware_fault
TKT25072700307,2025-07-27T02:41,P3,Request access to shared folder and group membership update. single user,access_request
TKT25071700308,2025-07-17T19:51,P3,Application crashes when exporting report to PDF.,software_bug
TKT25061100309,2025-06-11T20:01,P3,"WiFi is down in building, SSID not visible. since this morning",network_outage
TKT25071000310,2025-07-10T14:21,P3,Packet loss and high latency reported across region.,network_outage
TKT25080600311,2025-08-06T05:36,P4,"WiFi is down in building, SSID not visible.",network_outage
TKT25072900312,2025-07-29T12:46,P2,"Emails are delayed, users report messages stuck in outbox.",email_issue
TKT25071400313,2025-07-14T00:10,P4,"Malware alert triggered, endpoint quarantined by AV.",security_alert
TKT25070600314,2025-07-06T16:20,P4,"Request to reset password, user failed MFA and is locked out. after update",password_reset
TKT25062600315,2025-06-26T15:12,P4,VPN connection drops repeatedly after connecting. since this morning,vpn_issue
TKT25070200316,2025-07-02T07:40,P3,"Outlook is not syncing, mailbox appears offline. ASAP",email_issue
TKT25082900317,2025-08-29T00:54,P3,"Keyboard keys not responding, trackpad intermittent. ASAP",hardware_fault
TKT25072600318,2025-07-26T11:12,P4,"WiFi is down in building, SSID not visible. since this morning",network_outage
TKT25072700319,2025-07-27T18:14,P3,"Feature not working after update, regression suspected. during shift change",software_bug
TKT25071500320,2025-07-15T19:25,P4,"Malware alert triggered, endpoint quarantined by AV.",security_alert
TKT25072600321,2025-07-26T22:13,P2,New starter needs access to finance application and mailbox.,access_request
TKT25070600322,2025-07-06T03:52,P3,"Feature not working after update, regression suspected. since this morning",software_bug
TKT25062800323,2025-06-28T00:02,P3,"Emails are delayed, users report messages stuck in outbox. during shift change",email_issue
TKT25060800324,2025-06-08T21:55,P4,"UI freezes on save, error trace appears in logs.",software_bug
TKT25061900325,2025-06-19T09:18,P3,"Unable to send email, SMTP authentication failed.",email_issue
TKT25071500326,2025-07-15T18:14,P4,"Site cannot reach internet, multiple devices affected. single user",network_outage
TKT25081400327,2025-08-14T07:27,P4,"Feature not working after update, regression suspected.",software_bug
TKT25060100328,2025-06-01T22:25,P2,"Keyboard keys not responding, trackpad intermittent. since this morning",hardware_fault
TKT25082300329,2025-08-23T13:22,P2,"Unable to authenticate to VPN, error code 691 appears. after update",vpn_issue
TKT25082000330,2025-08-20T22:10,P3,"Unable to authenticate to VPN, error code 691 appears. during shift change",vpn_issue
TKT25070300331,2025-07-03T23:58,P2,"Possible phishing reported, user clicked link and entered credentials.",security_alert
TKT25081300332,2025-08-13T20:23,P4,"Outlook is not syncing, mailbox appears offline. single user",email_issue
TKT25081300333,2025-08-13T10:54,P2,"WiFi is down in building, SSID not visible.",network_outage
TKT25082900334,2025-08-29T10:29,P3,"WiFi is down in building, SSID not visible. ASAP",network_outage
TKT25080200335,2025-08-02T03:54,P1,"Request to reset password, user failed MFA and is locked out. urgent",password_reset
TKT25061800336,2025-06-18T16:45,P3,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25071700337,2025-07-17T06:57,P2,New starter needs access to finance application and mailbox.,access_request
TKT25071600338,2025-07-16T20:29,P1,"Remote access not working, tunnel fails during handshake. please help",vpn_issue
TKT25081200339,2025-08-12T14:15,P2,"Multiple failed attempts, please unlock and reset credentials. during shift change",password_reset
TKT25061600340,2025-06-16T05:56,P3,"Multiple failed attempts, please unlock and reset credentials. impacting multiple users",password_reset
TKT25070500341,2025-07-05T17:01,P2,"Multiple failed attempts, please unlock and reset credentials. impacting multiple users",password_reset
TKT25072600342,2025-07-26T19:35,P3,Packet loss and high latency reported across region.,network_outage
TKT25082000343,2025-08-20T21:33,P4,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25060700344,2025-06-07T01:51,P3,"Unable to send email, SMTP authentication failed. during shift change",email_issue
TKT25080400345,2025-08-04T01:25,P1,Please provision role-based access for project workspace. single user,access_request
TKT25060100346,2025-06-01T16:29,P4,Application crashes when exporting report to PDF. since this morning,software_bug
TKT25072900347,2025-07-29T14:46,P4,"Emails are delayed, users report messages stuck in outbox. after update",email_issue
TKT25071300348,2025-07-13T00:44,P3,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25061500349,2025-06-15T00:43,P4,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25071300350,2025-07-13T00:50,P4,"Request to reset password, user failed MFA and is locked out. please help",password_reset
TKT25082600351,2025-08-26T06:09,P2,"Unable to authenticate to VPN, error code 691 appears. after update",vpn_issue
TKT25082400352,2025-08-24T18:54,P4,Packet loss and high latency reported across region. during shift change,network_outage
TKT25062300353,2025-06-23T03:54,P3,New starter needs access to finance application and mailbox.,access_request
TKT25080600354,2025-08-06T05:37,P4,VPN connection drops repeatedly after connecting.,vpn_issue
TKT25070600355,2025-07-06T02:15,P2,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25081200356,2025-08-12T11:11,P4,VPN connection drops repeatedly after connecting. ASAP,vpn_issue
TKT25081300357,2025-08-13T12:21,P3,"Remote access not working, tunnel fails during handshake. impacting multiple users",vpn_issue
TKT25081700358,2025-08-17T12:21,P2,"Emails are delayed, users report messages stuck in outbox.",email_issue
TKT25060300359,2025-06-03T06:34,P4,VPN connection drops repeatedly after connecting. since this morning,vpn_issue
TKT25062500360,2025-06-25T09:07,P3,"Keyboard keys not responding, trackpad intermittent. ASAP",hardware_fault
TKT25070900361,2025-07-09T18:19,P4,"Remote access not working, tunnel fails during handshake. urgent",vpn_issue
TKT25082400362,2025-08-24T17:45,P3,"Multiple failed attempts, please unlock and reset credentials. single user",password_reset
TKT25071000363,2025-07-10T03:27,P3,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25081800364,2025-08-18T18:14,P3,"Outlook is not syncing, mailbox appears offline. single user",email_issue
TKT25061900365,2025-06-19T21:54,P4,"Suspicious login detected from unknown location, please investigate.",security_alert
TKT25072600366,2025-07-26T09:07,P2,"Suspicious login detected from unknown location, please investigate. after update",security_alert
TKT25082300367,2025-08-23T17:15,P3,New starter needs access to finance application and mailbox.,access_request
TKT25073100368,2025-07-31T21:25,P2,"Possible phishing reported, user clicked link and entered credentials.",security_alert
TKT25061600369,2025-06-16T16:59,P2,Request access to shared folder and group membership update. impacting multiple users,access_request
TKT25061600370,2025-06-16T02:59,P3,Application crashes when exporting report to PDF. impacting multiple users,software_bug
TKT25071400371,2025-07-14T18:43,P3,"Multiple failed attempts, please unlock and reset credentials. please help",password_reset
TKT25080200372,2025-08-02T19:47,P2,"Suspicious login detected from unknown location, please investigate. during shift change",security_alert
TKT25081300373,2025-08-13T09:14,P3,"Possible phishing reported, user clicked link and entered credentials.",security_alert
TKT25081500374,2025-08-15T13:17,P3,Application crashes when exporting report to PDF.,software_bug
TKT25060400375,2025-06-04T21:44,P4,"Remote access not working, tunnel fails during handshake. since this morning",vpn_issue
TKT25061100376,2025-06-11T04:03,P3,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25082900377,2025-08-29T06:59,P4,"Keyboard keys not responding, trackpad intermittent. ASAP",hardware_fault
TKT25082600378,2025-08-26T02:32,P3,"Multiple failed attempts, please unlock and reset credentials. single user",password_reset
TKT25072700379,2025-07-27T11:55,P4,"UI freezes on save, error trace appears in logs. ASAP",software_bug
TKT25060300380,2025-06-03T06:37,P3,New starter needs access to finance application and mailbox.,access_request
TKT25080600381,2025-08-06T19:25,P3,"Request to reset password, user failed MFA and is locked out. please help",password_reset
TKT25081500382,2025-08-15T09:41,P3,"Unable to authenticate to VPN, error code 691 appears. since this morning",vpn_issue
TKT25081300383,2025-08-13T18:37,P4,"User cannot log in, password expired and account locked.",password_reset
TKT25082900384,2025-08-29T14:34,P3,"Site cannot reach internet, multiple devices affected. during shift change",network_outage
TKT25072800385,2025-07-28T07:23,P3,Request access to shared folder and group membership update.,access_request
TKT25060100386,2025-06-01T06:03,P4,"WiFi is down in building, SSID not visible. impacting multiple users",network_outage
TKT25071700387,2025-07-17T07:35,P3,"Feature not working after update, regression suspected. single user",software_bug
TKT25061500388,2025-06-15T19:14,P3,"Emails are delayed, users report messages stuck in outbox. please help",email_issue
TKT25071300389,2025-07-13T04:41,P3,Device overheating and shutting down under load.,hardware_fault
TKT25081700390,2025-08-17T21:18,P4,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25063000391,2025-06-30T20:07,P3,Packet loss and high latency reported across region. urgent,network_outage
TKT25072900392,2025-07-29T06:17,P3,New starter needs access to finance application and mailbox.,access_request
TKT25080200393,2025-08-02T05:20,P2,"Unable to send email, SMTP authentication failed. impacting multiple users",email_issue
